"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","correct_response","category"
"","","","","","html-keyboard-response","200","94547","0.0-3.0-3.45","","564","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMJ"
"","","","","","image-keyboard-response","201","94750","0.0-3.0-0.46","","null","img_mproj/french/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","202","95051","0.0-3.0-1.46","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","203","95254","0.0-3.0-2.46","","null","img_mproj/Mfrench/11.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","204","95839","0.0-3.0-3.46","","585","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMF"
"","","","","","image-keyboard-response","205","96041","0.0-3.0-0.47","","null","img_mproj/jap/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","206","96344","0.0-3.0-1.47","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","207","96550","0.0-3.0-2.47","","null","img_mproj/jap/13.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","208","96945","0.0-3.0-3.47","","394","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNJ"
"","","","","","image-keyboard-response","209","97148","0.0-3.0-0.48","","null","img_mproj/jap/6.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","210","97449","0.0-3.0-1.48","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","211","97651","0.0-3.0-2.48","","null","img_mproj/jap/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","212","98035","0.0-3.0-3.48","","383","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNJ"
"","","","","","image-keyboard-response","213","98238","0.0-3.0-0.49","","null","img_mproj/Mfalse/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","214","98540","0.0-3.0-1.49","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","215","98747","0.0-3.0-2.49","","null","img_mproj/Mfalse/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","216","99680","0.0-3.0-3.49","","932","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMP"
"","","","","","image-keyboard-response","217","99882","0.0-3.0-0.50","","null","img_mproj/false/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","218","100183","0.0-3.0-1.50","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","219","100385","0.0-3.0-2.50","","null","img_mproj/false/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","220","100809","0.0-3.0-3.50","","423","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNP"
"","","","","","image-keyboard-response","221","101012","0.0-3.0-0.51","","null","img_mproj/Mfalse/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","222","101314","0.0-3.0-1.51","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","223","101519","0.0-3.0-2.51","","null","img_mproj/Mfalse/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","224","101939","0.0-3.0-3.51","","420","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMP"
"","","","","","image-keyboard-response","225","102142","0.0-3.0-0.52","","null","img_mproj/false/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","226","102442","0.0-3.0-1.52","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","227","102644","0.0-3.0-2.52","","null","img_mproj/false/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","228","103601","0.0-3.0-3.52","","956","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNP"
"","","","","","image-keyboard-response","229","103803","0.0-3.0-0.53","","null","img_mproj/Mjap/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","230","104105","0.0-3.0-1.53","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","231","104309","0.0-3.0-2.53","","null","img_mproj/Mjap/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","232","105292","0.0-3.0-3.53","","982","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMJ"
"","","","","","image-keyboard-response","233","105493","0.0-3.0-0.54","","null","img_mproj/faces/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","234","105795","0.0-3.0-1.54","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","235","105998","0.0-3.0-2.54","","null","img_mproj/faces/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","236","106625","0.0-3.0-3.54","","627","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","d","DNM"
"","","","","","image-keyboard-response","237","106827","0.0-3.0-0.55","","null","img_mproj/false/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","238","107128","0.0-3.0-1.55","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","239","107331","0.0-3.0-2.55","","null","img_mproj/false/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","240","108387","0.0-3.0-3.55","","1055","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNP"
"","","","","","image-keyboard-response","241","108591","0.0-3.0-0.56","","null","img_mproj/Mfrench/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","242","108893","0.0-3.0-1.56","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","243","109097","0.0-3.0-2.56","","null","img_mproj/Mfrench/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","244","110012","0.0-3.0-3.56","","914","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMF"
"","","","","","image-keyboard-response","245","110214","0.0-3.0-0.57","","null","img_mproj/tools/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","246","110515","0.0-3.0-1.57","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","247","110718","0.0-3.0-2.57","","null","img_mproj/tools/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","248","111186","0.0-3.0-3.57","","467","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNT"
"","","","","","image-keyboard-response","249","111388","0.0-3.0-0.58","","null","img_mproj/Mfalse/7.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","250","111689","0.0-3.0-1.58","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","251","111891","0.0-3.0-2.58","","null","img_mproj/Mfalse/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","252","112829","0.0-3.0-3.58","","938","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMP"
"","","","","","image-keyboard-response","253","113035","0.0-3.0-0.59","","null","img_mproj/jap/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","254","113337","0.0-3.0-1.59","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","255","113541","0.0-3.0-2.59","","null","img_mproj/jap/8.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","256","114182","0.0-3.0-3.59","","641","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNJ"
"","","","","","image-keyboard-response","257","114384","0.0-3.0-0.60","","null","img_mproj/faces/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","258","114686","0.0-3.0-1.60","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","259","114887","0.0-3.0-2.60","","null","img_mproj/faces/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","260","115328","0.0-3.0-3.60","","440","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNM"
"","","","","","image-keyboard-response","261","115530","0.0-3.0-0.61","","null","img_mproj/faces/7.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","262","115831","0.0-3.0-1.61","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","263","116033","0.0-3.0-2.61","","null","img_mproj/Mfaces/7.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","264","116535","0.0-3.0-3.61","","503","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMM"
"","","","","","image-keyboard-response","265","116737","0.0-3.0-0.62","","null","img_mproj/false/12.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","266","117038","0.0-3.0-1.62","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","267","117241","0.0-3.0-2.62","","null","img_mproj/false/14.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","268","118706","0.0-3.0-3.62","","1463","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNP"
"","","","","","image-keyboard-response","269","118908","0.0-3.0-0.63","","null","img_mproj/jap/7.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","270","119210","0.0-3.0-1.63","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","271","119412","0.0-3.0-2.63","","null","img_mproj/jap/7.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","272","120102","0.0-3.0-3.63","","690","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNJ"
"","","","","","image-keyboard-response","273","120305","0.0-3.0-0.64","","null","img_mproj/Mtools/13.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","274","120607","0.0-3.0-1.64","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","275","120809","0.0-3.0-2.64","","null","img_mproj/Mtools/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","276","121500","0.0-3.0-3.64","","690","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMT"
"","","","","","image-keyboard-response","277","121702","0.0-3.0-0.65","","null","img_mproj/french/11.jpg","null","actual_stimuli_presentation_1","",""
