"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","correct_response","category"
"","","","","","image-keyboard-response","781","517608","0.0-3.0-0.191","","null","img_mproj/tools/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","782","517923","0.0-3.0-1.191","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","783","518126","0.0-3.0-2.191","","null","img_mproj/Mtools/11.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","784","518417","0.0-3.0-3.191","","291","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMT"
"","","","","","image-keyboard-response","785","518633","0.0-3.0-0.192","","null","img_mproj/jap/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","786","518936","0.0-3.0-1.192","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","787","519149","0.0-3.0-2.192","","null","img_mproj/jap/3.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","788","519437","0.0-3.0-3.192","","287","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNJ"
"","","","","","image-keyboard-response","789","519646","0.0-3.0-0.193","","null","img_mproj/french/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","790","519951","0.0-3.0-1.193","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","791","520154","0.0-3.0-2.193","","null","img_mproj/french/9.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","792","520468","0.0-3.0-3.193","","313","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNF"
"","","","","","image-keyboard-response","793","520674","0.0-3.0-0.194","","null","img_mproj/Mjap/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","794","520980","0.0-3.0-1.194","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","795","521188","0.0-3.0-2.194","","null","img_mproj/Mjap/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","796","521763","0.0-3.0-3.194","","575","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMJ"
"","","","","","image-keyboard-response","797","521982","0.0-3.0-0.195","","null","img_mproj/faces/9.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","798","522293","0.0-3.0-1.195","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","799","522500","0.0-3.0-2.195","","null","img_mproj/faces/4.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","800","523235","0.0-3.0-3.195","","735","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNM"
"","","","","","image-keyboard-response","801","523451","0.0-3.0-0.196","","null","img_mproj/french/4.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","802","523766","0.0-3.0-1.196","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","803","523967","0.0-3.0-2.196","","null","img_mproj/french/1.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","804","524455","0.0-3.0-3.196","","488","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNF"
"","","","","","image-keyboard-response","805","524670","0.0-3.0-0.197","","null","img_mproj/Mjap/1.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","806","524981","0.0-3.0-1.197","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","807","525196","0.0-3.0-2.197","","null","img_mproj/Mjap/13.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","808","525505","0.0-3.0-3.197","","309","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMJ"
"","","","","","image-keyboard-response","809","525711","0.0-3.0-0.198","","null","img_mproj/faces/3.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","810","526025","0.0-3.0-1.198","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","811","526228","0.0-3.0-2.198","","null","img_mproj/faces/3.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","812","526681","0.0-3.0-3.198","","453","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SNM"
"","","","","","image-keyboard-response","813","526893","0.0-3.0-0.199","","null","img_mproj/jap/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","814","527195","0.0-3.0-1.199","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","815","527410","0.0-3.0-2.199","","null","img_mproj/jap/6.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","816","527935","0.0-3.0-3.199","","525","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNJ"
"","","","","","image-keyboard-response","817","528150","0.0-3.0-0.200","","null","img_mproj/Mjap/7.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","818","528464","0.0-3.0-1.200","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","819","528666","0.0-3.0-2.200","","null","img_mproj/Mjap/6.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","820","529261","0.0-3.0-3.200","","594","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMJ"
"","","","","","image-keyboard-response","821","529464","0.0-3.0-0.201","","null","img_mproj/Mtools/11.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","822","529774","0.0-3.0-1.201","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","823","529991","0.0-3.0-2.201","","null","img_mproj/Mtools/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","824","530857","0.0-3.0-3.201","","866","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMT"
"","","","","","image-keyboard-response","825","531070","0.0-3.0-0.202","","null","img_mproj/faces/10.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","826","531381","0.0-3.0-1.202","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","827","531586","0.0-3.0-2.202","","null","img_mproj/faces/6.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","828","532029","0.0-3.0-3.202","","443","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DNM"
"","","","","","image-keyboard-response","829","532241","0.0-3.0-0.203","","null","img_mproj/Mtools/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","830","532552","0.0-3.0-1.203","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","831","532755","0.0-3.0-2.203","","null","img_mproj/Mtools/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","832","533861","0.0-3.0-3.203","","1106","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMT"
"","","","","","image-keyboard-response","833","534074","0.0-3.0-0.204","","null","img_mproj/faces/2.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","834","534385","0.0-3.0-1.204","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","835","534588","0.0-3.0-2.204","","null","img_mproj/Mfaces/2.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","836","535034","0.0-3.0-3.204","","446","<p> Press S if the two images were the same, Press D if the two images were different. </p>","s","response","s","SMM"
"","","","","","image-keyboard-response","837","535253","0.0-3.0-0.205","","null","img_mproj/Mjap/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","838","535564","0.0-3.0-1.205","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","839","535775","0.0-3.0-2.205","","null","img_mproj/Mjap/12.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","840","536229","0.0-3.0-3.205","","454","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","d","DMJ"
"","","","","","image-keyboard-response","841","536430","0.0-3.0-0.206","","null","img_mproj/faces/8.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","842","536734","0.0-3.0-1.206","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
"","","","","","image-keyboard-response","843","536944","0.0-3.0-2.206","","null","img_mproj/faces/8.jpg","null","actual_stimuli_presentation_2","",""
"","","","","","html-keyboard-response","844","538112","0.0-3.0-3.206","","1167","<p> Press S if the two images were the same, Press D if the two images were different. </p>","d","response","s","SNM"
"","","","","","image-keyboard-response","845","538316","0.0-3.0-0.207","","null","img_mproj/tools/14.jpg","null","actual_stimuli_presentation_1","",""
"","","","","","html-keyboard-response","846","538628","0.0-3.0-1.207","","null","<div style=""font-size:60px;"">+</div>","null","fixation","",""
